Date,Open,High,Low,Close,Adj Close,Volume
2014-02-20,66.196274,67.235260,66.196274,67.092934,52.049034,7815595
2014-02-21,67.334892,67.733406,66.822517,66.836746,51.850273,6146621
2014-02-24,66.751350,67.377586,66.623260,66.822517,51.839230,5887429
2014-02-25,66.950607,67.704941,66.665955,67.206795,52.137344,4657374
2014-02-26,67.235260,68.800858,67.178329,68.074989,52.810863,6397522
2014-02-27,68.003830,69.057045,67.889969,69.042816,53.561687,7117765
2014-02-28,68.701233,70.067574,68.701233,69.327469,53.782520,7193366
2014-03-03,68.373878,69.412865,68.217316,68.943184,53.484413,5034675
2014-03-04,69.569427,70.537247,69.569427,70.394920,54.610626,5447597
2014-03-05,70.309525,71.191956,70.010635,71.035393,55.107487,6206202
2014-03-06,71.120789,71.818192,70.793434,70.850365,54.963936,4596599
2014-03-07,71.035393,71.135025,70.167198,70.466087,54.665825,4080253
2014-03-10,70.238365,71.078094,69.996407,70.921532,55.019157,4376402
2014-03-11,70.693810,70.978462,69.939476,70.110268,54.389797,5440149
2014-03-12,69.740219,70.053337,69.398636,69.782913,54.135818,4585076
2014-03-13,70.096031,70.679573,68.985886,69.370171,53.815643,4506033
2014-03-14,69.142441,69.768684,68.971649,69.242073,53.716263,6437009
2014-03-17,69.669052,70.110268,69.199371,69.740219,54.102715,4543482
2014-03-18,69.939476,70.836136,69.925240,70.693810,54.842491,4005565
2014-03-19,70.935760,71.533539,70.323761,70.608414,54.776257,6215969
2014-03-20,70.451851,71.562004,70.281059,71.505074,55.471855,3763658
2014-03-21,72.074379,72.359032,71.206184,71.462372,55.438725,6127229
2014-03-24,71.533539,71.960518,70.893066,71.391212,55.383526,4793118
2014-03-25,71.747025,72.529823,71.547768,72.074379,55.913506,4909751
2014-03-26,71.747025,72.515594,70.337990,70.352226,54.577511,5704822
2014-03-27,69.740219,69.839844,67.747643,68.302711,53.387169,10062745
2014-03-28,68.601601,69.412865,68.331184,68.601601,53.620770,5091164
2014-03-31,69.156677,69.540962,68.943184,69.156677,54.054638,5761944
2014-04-01,69.540962,70.807671,69.540962,70.750740,55.300606,4497110
2014-04-02,70.807671,71.135025,70.224129,71.021156,55.511963,4032616
2014-04-03,71.163490,71.775490,70.124504,70.537247,55.133751,3663677
2014-04-04,71.476608,71.675865,69.170914,69.299004,54.165878,4987811
2014-04-07,69.284775,69.825615,67.676476,68.217316,53.320404,6007154
2014-04-08,68.430809,69.000114,67.619545,68.416580,53.476170,5857709
2014-04-09,68.772392,69.782913,68.416580,69.697517,54.477371,4976007
2014-04-10,69.597893,69.882545,67.790337,67.889969,53.064541,5671588
2014-04-11,67.462990,68.302711,66.751350,66.822517,52.230206,5691542
2014-04-14,67.406052,67.918434,66.950607,67.605316,52.842049,4962376
2014-04-15,67.747643,67.946899,66.267441,67.704941,52.919914,8444148
2014-04-16,68.359650,69.156677,67.747643,69.028580,53.954506,4787708
2014-04-17,68.900490,69.697517,68.815094,69.341705,54.199272,4982330
2014-04-21,69.597893,69.683289,68.743927,69.384399,54.232628,2421396
2014-04-22,69.597893,70.309525,69.170914,69.654823,54.444012,5729202
2014-04-23,71.462372,72.074379,70.124504,70.266830,54.922375,9358943
2014-04-24,70.679573,70.679573,69.170914,70.081802,54.777737,4291808
2014-04-25,69.711754,69.768684,68.701233,69.028580,53.954506,4668686
2014-04-28,69.242073,69.569427,66.907913,67.306427,52.608433,9859480
2014-04-29,68.160385,69.669052,68.032295,69.313240,54.177010,7637344
2014-04-30,69.327469,71.092323,69.071281,71.021156,55.511963,7359884
2014-05-01,70.964233,71.006927,69.256310,69.327469,54.188129,6142757
2014-05-02,69.797150,70.181435,69.284775,69.299004,54.165878,5264919
2014-05-05,69.071281,70.352226,68.715462,70.252594,54.911240,4600955
2014-05-06,70.039101,70.622643,69.654823,69.896774,54.633129,3008144
2014-05-07,70.010635,70.480316,69.526726,70.480316,55.089233,3581190
2014-05-08,70.380692,71.362747,69.583656,70.039101,54.744377,9997543
2014-05-09,70.096031,70.807671,69.256310,70.124504,54.811111,7400986
2014-05-12,70.708038,71.334282,70.579948,71.334282,55.756710,9104458
2014-05-13,71.334282,71.732796,70.964233,71.234650,55.678852,9428712
2014-05-14,71.135025,72.060150,70.878830,71.448143,55.845726,8889812
2014-05-15,71.405441,71.419678,68.743927,69.185143,54.076885,10135043
2014-05-16,69.256310,69.996407,68.487740,69.711754,54.488503,6507340
2014-05-19,69.612122,70.750740,69.569427,70.224129,54.888996,6382346
2014-05-20,70.836136,71.490837,70.579948,70.793434,55.333977,4838998
2014-05-21,71.163490,71.604698,70.949997,71.078094,55.556480,4997647
2014-05-22,70.907295,71.391212,70.750740,70.850365,55.378464,4877712
2014-05-23,70.836136,72.216705,70.821899,72.131310,56.379681,5310589
2014-05-27,72.230942,72.985275,72.188240,72.487129,56.657810,7391642
2014-05-28,72.316338,73.782303,72.302101,73.682678,57.592285,7442440
2014-05-29,73.696907,74.792824,73.269928,74.678963,58.370975,7254001
2014-05-30,74.664734,74.707428,73.768074,74.180817,57.981640,5268081
2014-06-02,74.237747,75.219803,74.095421,74.735893,58.415493,5755409
2014-06-03,74.536636,75.262505,74.508171,74.878220,58.526760,4901601
2014-06-04,74.223518,75.034782,73.768074,74.693199,58.382114,4369446
2014-06-05,74.878220,75.248276,73.910400,74.892456,58.537865,4328835
2014-06-06,75.006317,75.646790,75.006317,75.618324,59.105236,5133391
2014-06-09,75.532928,75.860275,75.205574,75.419067,58.949482,4643322
2014-06-10,75.333672,75.760651,74.821289,75.646790,59.127476,3215272
2014-06-11,75.305199,75.547157,74.792824,75.234039,58.804863,3074610
2014-06-12,75.063248,75.561394,73.725372,74.010025,57.848133,5327732
2014-06-13,73.924629,75.006317,73.896164,74.579338,58.293118,4481793
2014-06-16,74.223518,74.778595,73.825005,74.437012,58.181889,3861531
2014-06-17,74.209282,74.550873,73.753838,74.010025,57.848133,2859331
2014-06-18,73.867699,74.878220,73.639977,74.750130,58.426643,3031611
2014-06-19,74.408539,74.792824,73.910400,74.109657,57.926022,3462520
2014-06-20,74.251984,74.977852,74.010025,74.678963,58.370975,5610180
2014-06-23,74.963615,75.376366,74.565102,75.276733,58.838234,4062336
2014-06-24,75.120178,75.931442,74.451241,74.465469,58.204136,3833216
2014-06-25,74.493942,75.234039,74.465469,74.878220,58.526760,3649203
2014-06-26,74.565102,74.650497,73.483414,74.180817,58.392307,4430502
2014-06-27,73.668442,73.768074,72.401733,73.454948,57.820911,5257752
2014-06-30,73.483414,73.768074,72.729080,73.241463,57.652870,4019477
2014-07-01,73.369553,73.625748,72.971039,73.355324,57.742508,3758739
2014-07-02,73.568810,73.981560,73.312622,73.326859,57.720108,3060347
2014-07-03,73.668442,74.280449,73.597282,74.081192,58.313881,2221294
2014-07-07,73.469185,73.682678,72.814484,72.914108,57.395199,3645830
2014-07-08,72.971039,73.013741,71.860893,72.572525,57.126320,4152481
2014-07-09,72.814484,73.156067,72.430199,72.871414,57.361599,3852678
2014-07-10,72.045914,73.426483,71.846657,72.757553,57.271961,4176158
2014-07-11,72.871414,73.554581,72.600990,73.440720,57.809708,2899240
2014-07-14,73.924629,73.924629,73.227226,73.298393,57.697701,3634518
2014-07-15,73.654205,74.095421,73.027969,73.355324,57.742508,3257921
2014-07-16,73.611511,74.308914,73.483414,74.109657,58.336300,3746444
2014-07-17,73.583046,74.195053,73.369553,73.511887,57.865746,3148103
2014-07-18,73.611511,74.237747,73.326859,73.568810,57.910568,4532521
2014-07-21,73.583046,74.081192,73.440720,73.810768,58.101032,3799912
2014-07-22,74.123886,74.522408,73.711143,74.437012,58.593971,4223022
2014-07-23,75.490227,77.255081,74.451241,76.700005,60.375309,9859972
2014-07-24,76.828102,77.027359,76.002602,76.628845,60.319290,5957620
2014-07-25,76.344193,77.055824,76.144936,76.443817,60.173656,5166554
2014-07-28,76.628845,77.070061,76.244560,76.429588,60.162434,6135871
2014-07-29,76.700005,76.899261,76.059532,76.073769,59.882370,3867714
2014-07-30,76.458054,76.571915,74.380074,74.693199,58.795616,5094466
2014-07-31,74.180817,74.180817,72.586754,72.686386,57.215942,6014039
2014-08-01,72.871414,72.942574,71.661629,72.544060,57.103924,4919658
2014-08-04,72.857178,73.768074,72.287872,73.554581,57.899342,4242766
2014-08-05,73.227226,73.753838,72.487129,72.729080,57.249546,4437950
2014-08-06,72.174011,73.369553,71.647400,73.284157,57.686485,7465837
2014-08-07,73.639977,74.195053,72.857178,73.042206,57.496021,4168851
2014-08-08,73.113365,74.437012,72.928345,74.408539,58.571560,5341714
2014-08-11,74.636269,75.148643,73.711143,73.725372,58.033794,3814316
2014-08-12,73.725372,74.010025,73.170296,73.725372,58.033794,2989735
2014-08-13,74.081192,74.963615,73.995796,74.721664,58.818043,2760756
2014-08-14,74.807060,74.963615,74.095421,74.195053,58.403507,3636415
2014-08-15,74.294678,74.750130,73.511887,74.038490,58.280254,5431156
2014-08-18,74.493942,75.276733,74.308914,75.262505,59.243771,3818039
2014-08-19,75.419067,75.717949,75.219803,75.547157,59.467834,2559388
2014-08-20,75.447533,76.002602,75.390602,75.860275,59.714302,2608290
2014-08-21,75.902977,76.102234,75.504463,75.532928,59.456615,2555946
2014-08-22,75.433296,75.817581,75.219803,75.589859,59.501446,2355070
2014-08-25,75.703720,76.002602,75.433296,75.618324,59.523849,2038054
2014-08-26,75.618324,75.831810,75.319435,75.575623,59.490234,2588195
2014-08-27,75.831810,76.756935,75.561394,76.344193,60.095211,4614164
2014-08-28,76.187630,76.600380,75.760651,76.344193,60.095211,3459569
2014-08-29,76.529213,76.671539,76.130699,76.216095,59.994400,2967603
2014-09-02,76.230331,76.344193,75.789116,76.216095,59.994400,3402166
2014-09-03,76.429588,77.212387,76.358421,76.714241,60.386536,5483149
2014-09-04,76.813866,78.237137,76.671539,77.269318,60.823471,7102800
2014-09-05,77.297783,78.165977,77.141220,77.995178,61.394829,7282105
2014-09-08,77.952484,78.194443,77.226616,77.297783,60.845867,4490716
2014-09-09,77.283546,77.283546,75.959908,76.087997,59.893566,4278739
2014-09-10,75.917206,76.087997,75.419067,75.945671,59.781513,5080414
2014-09-11,75.290970,75.490227,74.536636,75.262505,59.243771,6751285
2014-09-12,75.490227,76.002602,74.550873,74.963615,59.008499,5452867
2014-09-15,75.006317,75.846046,74.622032,75.490227,59.423016,4762484
2014-09-16,75.475998,76.571915,75.433296,76.116463,59.915977,5490878
2014-09-17,76.728470,77.568199,76.429588,77.070061,60.666603,10310343
2014-09-18,77.525505,77.682060,76.244560,76.273026,60.039211,6140087
2014-09-19,76.742706,77.326248,75.931442,76.130699,59.927158,13899403
2014-09-22,75.860275,76.358421,75.077477,75.234039,59.221359,5734823
2014-09-23,75.077477,75.931442,75.077477,75.134407,59.142937,4333683
2014-09-24,75.447533,76.486519,75.276733,76.173393,59.960770,6207678
2014-09-25,76.116463,76.386887,75.191338,75.618324,59.523849,6679198
2014-09-26,75.120178,76.386887,75.120178,76.244560,60.437702,7239878
2014-09-29,75.575623,76.329956,75.191338,76.031067,60.268452,4759323
2014-09-30,75.917206,76.571915,74.636269,74.636269,59.162827,9717273
2014-10-01,74.351608,74.437012,71.562004,71.803963,56.917706,10400418
2014-10-02,70.594177,71.974754,69.042816,71.761261,56.883862,9639775
2014-10-03,71.988983,72.600990,71.803963,72.045914,57.109505,5216509
2014-10-06,72.544060,72.714851,71.675865,71.875122,56.974117,4490013
2014-10-07,71.590469,71.675865,70.423386,70.451851,55.845917,5122360
2014-10-08,70.252594,71.234650,69.085510,71.163490,56.410015,10342031
2014-10-09,71.149254,71.305817,67.704941,68.644302,54.413105,12546532
2014-10-10,67.149864,68.530441,66.238976,67.704941,53.668491,12583700
2014-10-13,67.519920,67.989594,63.719788,63.890579,50.644909,15921578
2014-10-14,64.232162,65.071892,62.296516,62.524239,49.561844,20424027
2014-10-15,61.243298,62.965454,58.994530,62.751965,49.742344,20445457
2014-10-16,61.556416,64.075607,61.143669,63.705555,50.498245,11443439
2014-10-17,64.701843,66.452461,64.630676,65.541573,51.953625,13007443
2014-10-20,65.683899,66.523628,65.541573,66.196274,52.472599,5788432
2014-10-21,67.036003,69.057045,66.922142,68.615837,54.390530,13040395
2014-10-22,71.248886,71.433907,67.605316,67.761871,53.713623,12961844
2014-10-23,69.412865,69.669052,67.462990,67.861504,53.792603,9608930
2014-10-24,67.790337,68.630066,66.850983,68.615837,54.390530,7422767
2014-10-27,67.676476,67.946899,65.868927,66.167809,52.450020,13313710
2014-10-28,67.277962,68.316948,67.021774,68.288483,54.131035,7881570
2014-10-29,68.245781,68.459274,66.609024,67.434525,53.454140,12864603
2014-10-30,67.491447,69.256310,67.149864,68.672768,54.435665,6292201
2014-10-31,69.384399,70.366455,68.943184,70.309525,55.733101,8008039
2014-11-03,70.167198,71.092323,69.711754,69.925240,55.428482,6111280
2014-11-04,69.384399,70.053337,67.619545,67.719177,53.679783,8489325
2014-11-05,68.587372,70.024872,68.203087,69.967941,55.462318,5947643
2014-11-06,69.911011,71.021156,69.540962,70.893066,56.195648,8841753
2014-11-07,70.935760,71.348511,70.167198,70.451851,55.845917,4690256
2014-11-10,70.551483,70.935760,69.982178,70.423386,55.823357,4893661
2014-11-11,70.523018,71.149254,70.039101,70.480316,55.868477,3656580
2014-11-12,71.547768,72.544060,70.722275,71.021156,56.297173,8851098
2014-11-13,71.704330,73.084900,69.967941,71.106560,56.364895,11695113
2014-11-14,71.932053,73.312622,71.533539,73.113365,57.955643,10061058
2014-11-17,73.141830,73.212997,72.230942,72.757553,57.673592,4156626
2014-11-18,72.714851,74.266212,72.487129,74.109657,58.745399,9648768
2014-11-19,74.166588,74.579338,72.999504,73.269928,58.079758,5266395
2014-11-20,72.586754,73.369553,72.060150,73.269928,58.079758,4526760
2014-11-21,75.831810,76.571915,74.451241,75.205574,59.614086,9968806
2014-11-24,74.707428,75.148643,74.152351,74.380074,58.959740,7159992
2014-11-25,74.522408,74.693199,73.141830,73.141830,57.978222,5588400
2014-11-26,73.141830,73.711143,72.501358,73.668442,58.395653,4025941
2014-11-28,71.419678,71.519302,69.000114,69.270538,54.909519,9352057
2014-12-01,68.815094,69.711754,67.406052,68.487740,54.288998,8981853
2014-12-02,68.516205,69.740219,68.459274,69.469795,55.067451,6489775
2014-12-03,69.498260,70.693810,69.370171,70.337990,55.755650,5670394
2014-12-04,69.839844,71.021156,69.797150,70.836136,56.150528,3566787
2014-12-05,71.220421,72.273636,71.106560,71.391212,56.590530,6048467
2014-12-08,71.263115,71.490837,68.487740,68.857788,54.582333,8771633
2014-12-09,67.918434,68.658531,66.779816,68.573135,54.356689,7688564
2014-12-10,67.804573,67.904198,65.356544,65.954323,52.280811,9908803
2014-12-11,66.623260,66.737122,65.242683,65.484642,51.908485,5916236
2014-12-12,65.043427,65.071892,61.342926,61.698746,48.907482,16095895
2014-12-15,62.068794,62.310749,60.987110,61.841072,49.020309,11007400
2014-12-16,61.371391,63.662857,60.588593,60.787849,48.185440,11422079
2014-12-17,61.200600,63.947510,60.987110,63.406666,50.261326,12096091
2014-12-18,65.399246,65.897392,63.534763,64.730309,51.310551,8790955
2014-12-19,64.716072,65.612732,64.716072,65.242683,51.716705,8887212
2014-12-22,65.527336,65.755058,64.331795,65.143059,51.637730,6109383
2014-12-23,65.185753,65.726601,65.000732,65.441940,51.874649,4955350
2014-12-24,65.399246,65.698135,65.114594,65.484642,51.908485,2401583
2014-12-26,65.726601,66.537865,65.470406,66.153580,52.438751,4452143
2014-12-29,65.555801,66.039719,65.328079,65.470406,52.370434,4088965
2014-12-30,65.256920,65.740829,64.915337,65.570038,52.450130,3127657
2014-12-31,65.570038,65.598503,64.801476,64.915337,51.926434,4166252
2015-01-02,65.029198,65.527336,64.445656,64.886871,51.903664,4273821
2015-01-05,64.246399,64.388725,62.566936,62.880058,50.298401,8517922
2015-01-06,62.936989,63.050850,61.172134,61.869537,49.490070,8104437
2015-01-07,62.695030,62.837360,61.542183,61.769909,49.410374,6416563
2015-01-08,62.794662,63.847881,62.410378,63.307037,50.639938,8559165
2015-01-09,63.805183,64.047142,62.623871,63.207409,50.560230,4518961
2015-01-12,63.164711,63.335503,61.641811,62.837360,50.264248,5768478
2015-01-13,63.363968,63.748253,61.357159,62.068794,49.649452,7544178
2015-01-14,61.200600,62.253819,59.706165,61.812607,49.444530,9036516
2015-01-15,62.339214,62.993919,61.570648,61.641811,49.307915,5421530
2015-01-16,61.570648,63.805183,61.556416,63.748253,50.992867,6981319
2015-01-20,64.047142,64.089836,62.168423,62.808895,50.241467,6180627
2015-01-21,62.552704,63.748253,62.125725,63.677090,50.935940,4919447
2015-01-22,64.018677,64.716072,63.178944,64.559517,51.641800,4378158
2015-01-23,64.260628,64.516815,63.420898,63.435135,50.742416,5120533
2015-01-26,63.235874,63.463596,62.510006,63.420898,50.731018,8352528
2015-01-27,62.339214,63.548992,61.641811,62.865826,50.287006,4934975
2015-01-28,62.965454,63.292805,61.072506,61.243298,48.989124,7999608
2015-01-29,62.723499,64.531052,61.357159,64.061371,51.243340,12424068
2015-01-30,63.307037,65.071892,62.823128,64.274864,51.414108,8583123
2015-02-02,64.502586,65.000732,63.235874,64.360260,51.482422,5532964
2015-02-03,65.299614,66.964844,65.143059,66.737122,53.383705,7412017
2015-02-04,66.224739,66.409767,65.470406,65.783531,52.620907,4651472
2015-02-05,66.310135,68.345413,66.139343,68.032295,54.419720,11126773
2015-02-06,68.345413,69.028580,68.103455,68.886253,55.102810,6085705
2015-02-09,68.615837,69.555191,68.601601,68.686996,54.943417,6464621
2015-02-10,69.028580,69.213608,68.274246,69.028580,55.216660,4403171
2015-02-11,68.615837,68.886253,67.989594,68.430809,54.738495,4413499
2015-02-12,69.099747,70.394920,68.872025,69.953705,55.956665,4921344
2015-02-13,69.825615,70.893066,69.669052,70.366455,56.286835,5796161
2015-02-17,69.042816,70.807671,69.042816,70.551483,56.434849,6328105
2015-02-18,69.911011,70.736504,69.725983,70.323761,56.252697,4289208
2015-02-19,69.612122,70.992699,69.313240,70.708038,56.560070,5346773
2015-02-20,70.537247,70.893066,69.683289,70.494553,56.389301,4263914
2015-02-23,70.024872,70.764969,69.896774,70.437622,56.343777,5451883
2015-02-24,70.736504,71.476608,70.594177,70.893066,56.708088,8722310
2015-02-25,70.949997,71.362747,70.565712,70.949997,56.753628,3605922
2015-02-26,70.594177,70.949997,69.797150,70.096031,56.070545,5070437
2015-02-27,70.081802,70.679573,69.882545,70.081802,56.059135,4680560
2015-03-02,70.081802,70.380692,69.597893,70.238365,56.184376,4038939
2015-03-03,69.925240,70.437622,69.640587,70.096031,56.070545,3449030
2015-03-04,69.896774,71.348511,69.526726,70.551483,56.434849,7468999
2015-03-05,70.864601,70.978462,69.327469,69.583656,55.660652,5533666
2015-03-06,70.323761,70.323761,67.975365,68.231552,54.579098,8907869
2015-03-09,68.388107,68.857788,68.089226,68.217316,54.567715,6723532
2015-03-10,67.420288,67.818802,66.680191,67.050240,53.634163,6404408
2015-03-11,67.021774,67.491447,66.466698,66.580559,53.258469,5134796
2015-03-12,66.936378,67.804573,66.722885,67.548386,54.032639,5168170
2015-03-13,67.107170,67.206795,66.495163,66.964844,53.565853,4850591
2015-03-16,66.893677,67.021774,66.011253,66.936378,53.543098,5344665
2015-03-17,66.537865,66.680191,65.826225,66.367065,53.087692,4469638
2015-03-18,65.883156,68.373878,65.370781,67.662247,54.123707,6172056
2015-03-19,66.993309,67.149864,66.182045,66.509392,53.201542,4637561
2015-03-20,66.552094,67.719177,66.267441,67.306427,53.839085,8668420
2015-03-23,67.277962,67.605316,67.036003,67.221031,53.770790,3823871
2015-03-24,67.036003,67.548386,66.523628,67.192566,53.748009,3963830
2015-03-25,67.591080,67.946899,66.637489,66.651726,53.315399,4976358
2015-03-26,66.509392,67.363358,66.352837,66.694420,53.349541,5287894
2015-03-27,68.900490,69.512497,67.932663,67.975365,54.865940,13999173
2015-03-30,69.740219,70.096031,69.042816,69.284775,55.922806,7925202
2015-03-31,69.256310,69.256310,68.117691,68.288483,55.118668,5738828
2015-04-01,68.359650,68.459274,67.192566,68.174622,55.026756,4817358
2015-04-02,67.761871,68.872025,67.648010,68.658531,55.417347,4261244
2015-04-06,68.630066,70.053337,68.331184,69.284775,55.922806,5265060
2015-04-07,69.142441,69.882545,68.943184,69.057045,55.739014,5817660
2015-04-08,69.057045,69.512497,68.615837,68.843559,55.566681,3932002
2015-04-09,68.843559,69.925240,68.843559,69.370171,55.991749,4333683
2015-04-10,69.441330,69.725983,68.815094,68.872025,55.589680,4861201
2015-04-13,69.113976,69.142441,68.587372,68.701233,55.451824,3768506
2015-04-14,68.900490,69.725983,68.815094,69.498260,56.095131,3731829
2015-04-15,69.725983,71.775490,69.725983,71.320045,57.565582,9988268
2015-04-16,71.006927,71.291580,70.195663,70.807671,57.152027,5873518
2015-04-17,70.622643,71.035393,70.209900,70.679573,57.048615,4277334
2015-04-20,71.021156,71.448143,70.736504,71.291580,57.542595,5967878
2015-04-21,71.291580,71.419678,70.053337,70.665344,57.037132,5515328
2015-04-22,70.451851,71.533539,70.039101,71.191956,57.462189,6897428
2015-04-23,72.373268,73.156067,71.320045,72.586754,58.588013,8743950
2015-04-24,72.800247,73.198761,72.145546,72.757553,58.725864,5292461
2015-04-27,73.156067,73.867699,72.871414,73.255692,59.127914,5279814
2015-04-28,73.027969,73.782303,72.245171,73.753838,59.530010,5620860
2015-04-29,72.999504,73.896164,72.771782,73.454948,59.288742,5256909
2015-04-30,73.355324,73.540344,72.415962,72.586754,58.588013,4967505
2015-05-01,72.956810,73.753838,72.828712,73.568810,59.380661,4477577
2015-05-04,73.782303,73.938866,73.440720,73.511887,59.334713,2872119
2015-05-05,73.796539,74.508171,72.857178,73.084900,58.990059,4928370
2015-05-06,73.625748,73.881935,71.932053,72.415962,58.450153,6134326
2015-05-07,72.131310,72.259407,71.590469,72.074379,58.174438,4074842
2015-05-08,72.885643,73.924629,72.885643,73.796539,59.564453,5712480
2015-05-11,73.753838,73.981560,73.212997,73.867699,59.621895,6081279
2015-05-12,73.326859,73.426483,72.373268,72.515594,58.530567,4610721
2015-05-13,72.529823,72.800247,71.932053,72.202477,58.277817,4148335
2015-05-14,72.743317,73.127602,72.501358,72.928345,58.863720,3551821
2015-05-15,72.800247,73.326859,72.259407,73.312622,59.173878,2880972
2015-05-18,73.312622,73.426483,72.558289,72.586754,58.588013,3333100
2015-05-19,72.487129,72.586754,71.803963,72.202477,58.277817,4352794
2015-05-20,72.387497,73.184532,72.188240,72.643684,58.633942,3702952
2015-05-21,72.686386,73.497650,72.387497,73.127602,59.024544,2991211
2015-05-22,72.814484,73.170296,72.529823,72.999504,58.921116,2075432
2015-05-26,72.558289,72.871414,71.547768,72.045914,58.151455,4602641
2015-05-27,72.017448,72.999504,71.860893,72.871414,58.817726,6649829
2015-05-28,72.885643,73.497650,72.600990,73.398018,59.242794,3680469
2015-05-29,73.426483,74.337379,72.956810,74.109657,59.817188,7539189
2015-06-01,74.109657,74.493942,73.269928,74.380074,60.035473,6876771
2015-06-02,73.867699,75.020546,73.782303,74.935150,60.483486,5042263
2015-06-03,75.049011,75.974136,74.878220,75.447533,60.897045,4965257
2015-06-04,74.863991,75.988373,73.583046,75.504463,60.943012,14926826
2015-06-05,74.935150,75.177109,73.924629,74.109657,59.817188,5719225
2015-06-08,74.152351,74.152351,73.042206,73.156067,59.047520,5242365
2015-06-09,73.383789,73.825005,73.070671,73.326859,59.185364,3319750
2015-06-10,73.867699,74.408539,73.810768,73.995796,59.725311,6721635
2015-06-11,74.109657,74.636269,73.867699,74.237747,59.920578,3570722
2015-06-12,74.123886,74.209282,73.454948,73.782303,59.552971,3185482
2015-06-15,73.369553,73.967331,72.842949,73.810768,59.575939,4139974
2015-06-16,74.010025,74.935150,73.497650,74.849754,60.414574,6650110
2015-06-17,75.177109,76.187630,75.020546,75.931442,61.287640,9617643
2015-06-18,75.959908,76.529213,75.774879,76.273026,61.563343,9035181
2015-06-19,76.287262,76.486519,75.817581,75.831810,61.207203,6312015
2015-06-22,76.273026,76.529213,75.817581,76.059532,61.391026,4535261
2015-06-23,76.016838,76.415352,75.888741,76.244560,61.540371,6017341
2015-06-24,76.002602,76.087997,75.134407,75.575623,61.000420,4072032
2015-06-25,75.703720,75.988373,75.333672,75.746414,61.138317,3829562
2015-06-26,75.063248,75.219803,74.678963,74.963615,60.987766,4493878
2015-06-29,73.796539,74.123886,72.159775,72.287872,58.810871,6806440
2015-06-30,73.056435,73.483414,72.472893,72.828712,59.250889,4853051
2015-07-01,73.526115,73.924629,72.956810,73.141830,59.505627,4137585
2015-07-02,73.454948,73.511887,72.472893,73.127602,59.494061,3747427
2015-07-06,72.259407,72.942574,71.718559,71.974754,58.556145,5202738
2015-07-07,71.932053,72.686386,69.825615,72.359032,58.868755,9720645
2015-07-08,71.419678,71.761261,70.195663,70.480316,57.340298,5531559
2015-07-09,71.818192,72.216705,71.334282,71.533539,58.197186,5825108
2015-07-10,72.643684,73.341087,71.818192,73.170296,59.528770,6049521
2015-07-13,73.583046,74.195053,73.241463,73.924629,60.142494,4210867
2015-07-14,73.981560,75.717949,73.725372,75.490227,61.416206,4980012
2015-07-15,75.177109,75.319435,74.052727,74.152351,60.327747,4781314
2015-07-16,74.493942,74.863991,74.052727,74.337379,60.478283,3722836
